invoice_id,so_id,no_urut,nama_produk,qty_delivered,unit_price,total
009935,SO240318,1,Pulse Oximeter,35,219000,7665000
009935,SO240318,2,Handscoon Steril 6.5,17,359000,6103000
009935,SO240318,3,Jarum Vacutainer 21G,30,188500,5655000
009935,SO240318,4,Bedpan Plastik Dewasa,48,34500,1656000
009936,SO240319,1,Blade Skalpel No.10,169,124500,21040500
009936,SO240319,2,Sarung Tangan Nitril L,97,177000,17169000
009936,SO240319,3,Sarung Tangan Nitril M,57,134000,7638000
009936,SO240319,4,Tongkat Ketiak Aluminium,57,170500,9718500
009937,SO240320,1,IV Catheter 22G,178,259000,46102000
009937,SO240320,2,Jarum Vacutainer 21G,195,184000,35880000
009937,SO240320,3,Syringe 1ml,87,65500,5698500
009937,SO240320,4,Skalpel Handle No.3,167,83500,13944500
009938,SO240321,1,Slide Kaca 76x26mm,58,65500,3799000
009938,SO240321,2,Tensimeter Digital Lengan,87,552000,48024000
009938,SO240321,3,Bantal Angin Anti Decubitus,128,219000,28032000
009938,SO240321,4,Perlak Waterproof 90x180cm,131,290500,38055500
009938,SO240321,5,Duk Operasi 80x90cm,15,39000,585000
009939,SO240322,1,Syringe 1ml,23,56000,1288000
009939,SO240322,2,Sarung Tangan Nitril M,12,126500,1518000
009939,SO240322,3,Spalk Lengan Anak,171,34000,5814000
009939,SO240322,4,IV Catheter 18G,192,236500,45408000
009940,SO240323,1,Kasur Angin Anti Decubitus,69,1599000,110331000
009940,SO240323,2,Syringe 20ml,25,77500,1937500
009940,SO240323,3,IV Catheter 18G,14,235500,3297000
009940,SO240323,4,Duk Operasi 80x90cm,157,45500,7143500
009941,SO240324,1,Pulse Oximeter,83,230500,19131500
009941,SO240324,2,Benang Catgut 2-0,130,340000,44200000
009942,SO240325,1,Baju Pasien Dewasa,130,45500,5915000
009942,SO240325,2,Handscoon Steril 7.5,169,334500,56530500
009942,SO240325,3,NGT 16Fr,82,29500,2419000
009943,SO240326,1,Infus Set Anak,6,11000,66000
009944,SO240326,1,Infus Set Anak,6,11000,66000
009945,SO240327,1,Strip Gula Darah,127,134500,17081500
009945,SO240327,2,Tongkat Ketiak Aluminium,37,310000,11470000
009945,SO240327,3,Kasur Angin Anti Decubitus,166,1670000,277220000
009945,SO240327,4,IV Catheter 18G,36,253500,9126000
009946,SO240328,1,Skalpel Handle No.3,197,117000,23049000
009946,SO240328,2,Syringe 5ml,35,55000,1925000
009946,SO240328,3,Handscoon Steril 6.5,175,375500,65712500
009946,SO240328,4,Sarung Tangan Nitril S,95,173500,16482500
009947,SO240329,1,Pot Sputum 50ml Bertutup,46,122000,5612000
009947,SO240329,2,Gunting Bedah Lurus 14cm,51,127500,6502500
009947,SO240329,3,Benang Silk 3-0,75,374500,28087500
009948,SO240329,1,Pot Sputum 50ml Bertutup,59,122000,7198000
009948,SO240329,2,Gunting Bedah Lurus 14cm,65,127500,8287500
009948,SO240329,3,Benang Silk 3-0,96,374500,35952000
009949,SO240330,1,Infus Set Anak,124,13500,1674000
009950,SO240330,1,Infus Set Anak,69,13500,931500
009951,SO240331,1,Termometer Digital Axilla,176,71500,12584000
009951,SO240331,2,Handscoon Steril 7.5,60,359000,21540000
009951,SO240331,3,Syringe 1ml,31,46000,1426000
009952,SO240332,1,Pot Urine 60ml Bertutup,15,72000,1080000
009952,SO240332,2,Syringe 10ml,148,74500,11026000
009953,SO240333,1,Handscoon Steril 7.0,62,358000,22196000
009954,SO240333,1,Handscoon Steril 7.0,64,358000,22912000
009955,SO240334,1,Selimut Pasien Rumah Sakit,126,61500,7749000
009955,SO240334,2,Cover Glass 18x18mm,47,73000,3431000
009955,SO240334,3,Syringe 5ml,115,52500,6037500
009956,SO240335,1,Tiang Infus Stainless 5-Roda,137,783500,107339500
009956,SO240335,2,Baju Pasien Dewasa,118,64000,7552000
009956,SO240335,3,Penlight Diagnostik,186,57000,10602000
009956,SO240335,4,Slide Kaca 76x26mm,197,87500,17237500
009956,SO240335,5,Tensimeter Manual Dewasa,51,169000,8619000
009957,SO240336,1,Blade Skalpel No.10,153,138500,21190500
009957,SO240336,2,Termometer Infrared,40,199000,7960000
009958,SO240337,1,NGT 16Fr,31,20500,635500
009959,SO240337,1,NGT 16Fr,27,20500,553500
009960,SO240338,1,Plester Luka 5x10cm,91,35500,3230500
009960,SO240338,2,Sarung Tangan Nitril L,83,170000,14110000
009961,SO240338,1,Plester Luka 5x10cm,61,35500,2165500
009961,SO240338,2,Sarung Tangan Nitril L,56,170000,9520000
009962,SO240339,1,Kasur Angin Anti Decubitus,153,1526500,233554500
009962,SO240339,2,Klem Arteri Bengkok,41,204500,8384500
009962,SO240339,3,Urine Bag 2000ml,153,12500,1912500
009963,SO240340,1,Kursi Roda Lipat Ringan,14,2076500,29071000
009963,SO240340,2,Rapid Test Antigen,62,414500,25699000
009964,SO240341,1,Sarung Tangan Nitril S,100,141000,14100000
009965,SO240341,1,Sarung Tangan Nitril S,80,141000,11280000
009966,SO240342,1,Baju Pasien Dewasa,106,43000,4558000
009966,SO240342,2,Benang Silk 3-0,23,253000,5819000
009966,SO240342,3,Syringe 3ml,71,69500,4934500
009967,SO240343,1,Baju Pasien Dewasa,172,50500,8686000
009967,SO240343,2,Gunting Bedah Lurus 14cm,14,115500,1617000
009967,SO240343,3,Pot Urine 60ml Bertutup,151,108500,16383500
009967,SO240343,4,Bisturi Elektrik Disposable,182,133500,24297000
009968,SO240344,1,Kasur Angin Anti Decubitus,49,1413500,69261500
009968,SO240344,2,Benang Catgut 2-0,81,395500,32035500
009969,SO240344,1,Kasur Angin Anti Decubitus,43,1413500,60780500
009969,SO240344,2,Benang Catgut 2-0,70,395500,27685000
009970,SO240345,1,Urine Stick 10 Parameter,191,318500,60833500
009970,SO240345,2,Kursi Roda Standar,79,1715500,135524500
009970,SO240345,3,Objek Glass Frosted,179,86000,15394000
009971,SO240346,1,Kassa Steril 10x10cm,30,32500,975000
009971,SO240346,2,Objek Glass Frosted,147,67000,9849000
009971,SO240346,3,Klem Arteri Bengkok,181,178500,32308500
009971,SO240346,4,Syringe 1ml,182,49000,8918000
009971,SO240346,5,IV Catheter 20G,100,229500,22950000
009972,SO240347,1,IV Catheter 18G,59,192000,11328000
009972,SO240347,2,Termometer Infrared,167,202000,33734000
009972,SO240347,3,IV Catheter 20G,87,209000,18183000
009973,SO240348,1,Glukometer Set,89,381000,33909000
009973,SO240348,2,Tiang Infus Stainless 5-Roda,78,539500,42081000
009973,SO240348,3,Pot Sputum 50ml Bertutup,87,87500,7612500
009974,SO240348,1,Glukometer Set,54,381000,20574000
009974,SO240348,2,Tiang Infus Stainless 5-Roda,48,539500,25896000
009974,SO240348,3,Pot Sputum 50ml Bertutup,53,87500,4637500
009975,SO240349,1,Skalpel Handle No.3,92,88500,8142000
009976,SO240350,1,Termometer Infrared,68,179000,12172000
009976,SO240350,2,Masker Bedah 3-Ply,42,35000,1470000
009976,SO240350,3,Bisturi Elektrik Disposable,51,145500,7420500
009976,SO240350,4,Benang Catgut 2-0,44,271500,11946000
009977,SO240350,1,Termometer Infrared,67,179000,11993000
009977,SO240350,2,Masker Bedah 3-Ply,42,35000,1470000
009977,SO240350,3,Bisturi Elektrik Disposable,51,145500,7420500
009977,SO240350,4,Benang Catgut 2-0,44,271500,11946000
009978,SO240351,1,Holder Vacutainer,143,132000,18876000
009978,SO240351,2,Benang Catgut 2-0,70,269000,18830000
009978,SO240351,3,Selimut Pasien Rumah Sakit,163,95500,15566500
009979,SO240352,1,Syringe 20ml,24,70000,1680000
009979,SO240352,2,Rapid Test Antigen,166,514000,85324000
009979,SO240352,3,Syringe 1ml,120,47000,5640000
009979,SO240352,4,Kursi Roda Standar,36,1317000,47412000
009980,SO240353,1,Benang Silk 3-0,54,335500,18117000
009981,SO240353,1,Benang Silk 3-0,66,335500,22143000
009982,SO240354,1,Urine Stick 10 Parameter,89,342000,30438000
009982,SO240354,2,IV Catheter 20G,47,199500,9376500
009982,SO240354,3,Skalpel Handle No.3,130,80000,10400000
009983,SO240355,1,Blade Skalpel No.10,98,115500,11319000
009983,SO240355,2,Objek Glass Frosted,61,107000,6527000
009983,SO240355,3,Pot Urine 60ml Bertutup,61,121500,7411500
009983,SO240355,4,Perlak Waterproof 90x180cm,27,269500,7276500
009984,SO240356,1,Infus Set Dewasa,36,11500,414000
009984,SO240356,2,Tensimeter Digital Lengan,20,480000,9600000
009985,SO240357,1,Stethoscope Anak,102,202500,20655000
009986,SO240358,1,Tabung Vacutainer EDTA,24,178500,4284000
009986,SO240358,2,Sarung Tangan Nitril S,35,167000,5845000
009986,SO240358,3,Walker Lipat Dewasa,24,528000,12672000
009987,SO240358,1,Tabung Vacutainer EDTA,20,178500,3570000
009987,SO240358,2,Sarung Tangan Nitril S,29,167000,4843000
009987,SO240358,3,Walker Lipat Dewasa,20,528000,10560000
009988,SO240359,1,Skalpel Handle No.3,121,117500,14217500
009988,SO240359,2,Sarung Bantal Pasien,192,22000,4224000
009988,SO240359,3,IV Catheter 18G,40,199000,7960000
009988,SO240359,4,Pot Sputum 50ml Bertutup,43,127000,5461000
009988,SO240359,5,Handscoon Steril 7.5,58,330000,19140000
009989,SO240360,1,Strip Gula Darah,52,139500,7254000
009989,SO240360,2,IV Catheter 18G,57,212500,12112500
009989,SO240360,3,Sarung Tangan Nitril S,14,161500,2261000
009989,SO240360,4,Plester Luka 5x10cm,50,39500,1975000
009989,SO240360,5,IV Catheter 22G,25,246500,6162500
009990,SO240360,1,Strip Gula Darah,39,139500,5440500
009990,SO240360,2,IV Catheter 18G,42,212500,8925000
009990,SO240360,3,Sarung Tangan Nitril S,11,161500,1776500
009990,SO240360,4,Plester Luka 5x10cm,37,39500,1461500
009990,SO240360,5,IV Catheter 22G,19,246500,4683500
009991,SO240361,1,Kursi Roda Lipat Ringan,176,1577000,277552000
009991,SO240361,2,Benang Silk 3-0,63,257500,16222500
009991,SO240361,3,Tabung Vacutainer Plain,61,199500,12169500
009991,SO240361,4,Holder Vacutainer,70,106000,7420000
009991,SO240361,5,Klem Arteri Lurus,65,160000,10400000
009992,SO240362,1,Skalpel Handle No.3,10,90500,905000
009992,SO240362,2,Jarum Vacutainer 21G,72,164000,11808000
009992,SO240362,3,Pot Sputum 50ml Bertutup,61,104500,6374500
009992,SO240362,4,Pinset Anatomis 14cm,66,68500,4521000
009992,SO240362,5,Rapid Test HbsAg,58,376500,21837000
009993,SO240362,1,Skalpel Handle No.3,9,90500,814500
009993,SO240362,2,Jarum Vacutainer 21G,63,164000,10332000
009993,SO240362,3,Pot Sputum 50ml Bertutup,54,104500,5643000
009993,SO240362,4,Pinset Anatomis 14cm,58,68500,3973000
009993,SO240362,5,Rapid Test HbsAg,51,376500,19201500
009994,SO240363,1,Objek Glass Frosted,46,85000,3910000
009994,SO240363,2,Rapid Test Antigen,124,529000,65596000
009994,SO240363,3,Handscoon Steril 7.5,49,330000,16170000
009995,SO240363,1,Objek Glass Frosted,27,85000,2295000
009995,SO240363,2,Rapid Test Antigen,71,529000,37559000
009995,SO240363,3,Handscoon Steril 7.5,29,330000,9570000
009996,SO240364,1,NGT 16Fr,131,22000,2882000
009996,SO240364,2,Sarung Bantal Pasien,142,39000,5538000
009997,SO240365,1,Gunting Bedah Lurus 14cm,17,129000,2193000
009997,SO240365,2,Stethoscope Dewasa,45,331500,14917500
009997,SO240365,3,Cover Glass 18x18mm,42,65000,2730000
009997,SO240365,4,Stethoscope Anak,198,202500,40095000
009997,SO240365,5,Tongkat Ketiak Aluminium,137,322500,44182500
009998,SO240366,1,Tiang Infus Stainless 5-Roda,26,530500,13793000
009999,SO240366,1,Tiang Infus Stainless 5-Roda,20,530500,10610000
010000,SO240367,1,Pulse Oximeter,186,338000,62868000
010001,SO240368,1,Infus Set Anak,93,11500,1069500
010001,SO240368,2,Stethoscope Anak,110,241000,26510000
010002,SO240369,1,Kursi Roda Standar,50,2466000,123300000
010002,SO240369,2,Sarung Tangan Nitril M,157,140500,22058500
010002,SO240369,3,Objek Glass Frosted,160,78500,12560000
010002,SO240369,4,Pot Urine 60ml Bertutup,138,117000,16146000
010003,SO240370,1,Benang Catgut 2-0,20,274000,5480000
010003,SO240370,2,Urinal Pria Plastik,83,35000,2905000
010003,SO240370,3,Cover Glass 18x18mm,98,64500,6321000
010003,SO240370,4,Sarung Tangan Nitril L,110,160000,17600000
010003,SO240370,5,Bantal Angin Anti Decubitus,54,289000,15606000
010004,SO240371,1,Tabung Vacutainer Citrate,41,236500,9696500
010004,SO240371,2,Sarung Tangan Nitril L,94,124500,11703000
010005,SO240371,1,Tabung Vacutainer Citrate,38,236500,8987000
010005,SO240371,2,Sarung Tangan Nitril L,84,124500,10458000
010006,SO240372,1,Termometer Digital Axilla,111,47500,5272500
010006,SO240372,2,Kasur Angin Anti Decubitus,12,1113000,13356000
010007,SO240373,1,Holder Vacutainer,53,135000,7155000
010007,SO240373,2,Klem Arteri Bengkok,14,199500,2793000
010008,SO240374,1,Pulse Oximeter,123,189000,23247000
010008,SO240374,2,Gunting Bedah Bengkok 14cm,117,150000,17550000
010009,SO240374,1,Pulse Oximeter,72,189000,13608000
010009,SO240374,2,Gunting Bedah Bengkok 14cm,68,150000,10200000
010010,SO240375,1,NGT 16Fr,66,19500,1287000
010011,SO240376,1,Sarung Tangan Nitril S,49,141000,6909000
010012,SO240376,1,Sarung Tangan Nitril S,59,141000,8319000
010013,SO240377,1,IV Catheter 22G,110,222500,24475000
010014,SO240377,1,IV Catheter 22G,82,222500,18245000
010015,SO240378,1,Spalk Lengan Anak,89,24000,2136000
010016,SO240379,1,Sarung Tangan Nitril M,79,168500,13311500
010016,SO240379,2,Rapid Test HbsAg,60,315000,18900000
010016,SO240379,3,Skalpel Handle No.3,52,81000,4212000
010016,SO240379,4,Rapid Test HIV,112,499500,55944000
010016,SO240379,5,Slide Kaca 76x26mm,12,94000,1128000
010017,SO240379,1,Sarung Tangan Nitril M,38,168500,6403000
010017,SO240379,2,Rapid Test HbsAg,29,315000,9135000
010017,SO240379,3,Skalpel Handle No.3,25,81000,2025000
010017,SO240379,4,Rapid Test HIV,53,499500,26473500
010017,SO240379,5,Slide Kaca 76x26mm,7,94000,658000
010018,SO240380,1,NGT 16Fr,12,28500,342000
010018,SO240380,2,Spalk Lengan Anak,25,23500,587500
010019,SO240380,1,NGT 16Fr,13,28500,370500
010019,SO240380,2,Spalk Lengan Anak,25,23500,587500
010020,SO240381,1,Perlak Waterproof 90x180cm,71,279000,19809000
010020,SO240381,2,Duk Operasi 80x90cm,33,50500,1666500
010020,SO240381,3,Rapid Test Antigen,78,461000,35958000
010021,SO240381,1,Perlak Waterproof 90x180cm,49,279000,13671000
010021,SO240381,2,Duk Operasi 80x90cm,23,50500,1161500
010021,SO240381,3,Rapid Test Antigen,54,461000,24894000
010022,SO240382,1,Infus Set Dewasa,127,12000,1524000
010022,SO240382,2,Blade Skalpel No.10,39,110500,4309500
010023,SO240382,1,Infus Set Dewasa,88,12000,1056000
010023,SO240382,2,Blade Skalpel No.10,28,110500,3094000
010024,SO240383,1,Handscoon Steril 6.5,188,295000,55460000
010024,SO240383,2,NGT 16Fr,176,24500,4312000
010024,SO240383,3,Skalpel Handle No.3,118,108000,12744000
010025,SO240384,1,Benang Catgut 2-0,77,288500,22214500
010025,SO240384,2,Gunting Bedah Lurus 14cm,45,112500,5062500
010025,SO240384,3,Bedpan Plastik Dewasa,100,44000,4400000
010025,SO240384,4,Rapid Test HbsAg,109,322500,35152500
010025,SO240384,5,Pinset Anatomis 14cm,7,47500,332500
010026,SO240384,1,Benang Catgut 2-0,50,288500,14425000
010026,SO240384,2,Gunting Bedah Lurus 14cm,30,112500,3375000
010026,SO240384,3,Bedpan Plastik Dewasa,65,44000,2860000
010026,SO240384,4,Rapid Test HbsAg,71,322500,22897500
010026,SO240384,5,Pinset Anatomis 14cm,6,47500,285000
010027,SO240386,1,Bedpan Plastik Dewasa,99,38500,3811500
010028,SO240386,1,Bedpan Plastik Dewasa,81,38500,3118500
010029,SO240387,1,Tensimeter Digital Lengan,43,367000,15781000
010030,SO240387,1,Tensimeter Digital Lengan,25,367000,9175000
010031,SO240388,1,Timbangan Bayi Digital,106,380000,40280000
010031,SO240388,2,Glukometer Set,101,336500,33986500
010031,SO240388,3,Termometer Digital Axilla,35,45000,1575000
010031,SO240388,4,Bisturi Elektrik Disposable,126,211500,26649000
010032,SO240389,1,Handscoon Steril 7.0,141,388500,54778500
010032,SO240389,2,Infus Set Dewasa,179,9500,1700500
010032,SO240389,3,Handscoon Steril 7.5,10,447500,4475000
010032,SO240389,4,Syringe 3ml,92,45500,4186000
010033,SO240390,1,Kursi Roda Lipat Ringan,178,2967000,528126000
010033,SO240390,2,Holder Vacutainer,35,128000,4480000
010033,SO240390,3,Tensimeter Manual Dewasa,108,188500,20358000
010033,SO240390,4,Stethoscope Anak,165,251000,41415000
010034,SO240391,1,Slide Kaca 76x26mm,120,106000,12720000
010034,SO240391,2,Handscoon Steril 7.0,21,307500,6457500
010035,SO240391,1,Slide Kaca 76x26mm,101,106000,10706000
010035,SO240391,2,Handscoon Steril 7.0,19,307500,5842500
010036,SO240392,1,Sarung Bantal Pasien,26,31000,806000
010036,SO240392,2,Termometer Infrared,106,239500,25387000
010036,SO240392,3,Gunting Bedah Lurus 14cm,193,130000,25090000
010036,SO240392,4,Glukometer Set,177,418500,74074500
010036,SO240392,5,Bisturi Elektrik Disposable,153,177500,27157500
010037,SO240393,1,NGT 16Fr,76,21000,1596000
010037,SO240393,2,Kasur Angin Anti Decubitus,56,1294500,72492000
010037,SO240393,3,Benang Silk 3-0,47,295500,13888500
010037,SO240393,4,Cover Glass 18x18mm,94,53500,5029000
010037,SO240393,5,Tensimeter Manual Dewasa,74,237000,17538000
010038,SO240393,1,NGT 16Fr,62,21000,1302000
010038,SO240393,2,Kasur Angin Anti Decubitus,46,1294500,59547000
010038,SO240393,3,Benang Silk 3-0,39,295500,11524500
010038,SO240393,4,Cover Glass 18x18mm,77,53500,4119500
010038,SO240393,5,Tensimeter Manual Dewasa,60,237000,14220000
010039,SO240394,1,Gunting Bedah Lurus 14cm,81,108500,8788500
010039,SO240394,2,Infus Set Anak,84,10500,882000
010039,SO240394,3,Klem Arteri Lurus,117,169500,19831500
010039,SO240394,4,Pinset Bedah 14cm,15,62000,930000
010039,SO240394,5,Klem Arteri Bengkok,30,214000,6420000
010040,SO240394,1,Gunting Bedah Lurus 14cm,58,108500,6293000
010040,SO240394,2,Infus Set Anak,60,10500,630000
010040,SO240394,3,Klem Arteri Lurus,83,169500,14068500
010040,SO240394,4,Pinset Bedah 14cm,11,62000,682000
010040,SO240394,5,Klem Arteri Bengkok,22,214000,4708000
010041,SO240395,1,Plester Luka 5x10cm,189,39000,7371000
010041,SO240395,2,Selimut Pasien Rumah Sakit,150,81000,12150000
010042,SO240396,1,Selimut Pasien Rumah Sakit,188,86500,16262000
010042,SO240396,2,Strip Gula Darah,84,139000,11676000
010042,SO240396,3,Bedpan Plastik Dewasa,63,32000,2016000
010042,SO240396,4,Sarung Tangan Nitril S,60,168000,10080000
010043,SO240397,1,Tabung Vacutainer EDTA,33,274000,9042000
010043,SO240397,2,Tabung Vacutainer Citrate,14,191000,2674000
010043,SO240397,3,Syringe 1ml,86,66500,5719000
010043,SO240397,4,Benang Silk 3-0,59,355500,20974500
010044,SO240397,1,Tabung Vacutainer EDTA,21,274000,5754000
010044,SO240397,2,Tabung Vacutainer Citrate,9,191000,1719000
010044,SO240397,3,Syringe 1ml,54,66500,3591000
010044,SO240397,4,Benang Silk 3-0,37,355500,13153500
010045,SO240398,1,Duk Operasi 80x90cm,23,51000,1173000
010046,SO240398,1,Duk Operasi 80x90cm,13,51000,663000
010047,SO240399,1,Stethoscope Dewasa,110,326000,35860000
010048,SO240400,1,Timbangan Bayi Digital,163,444500,72453500
010048,SO240400,2,Rapid Test HbsAg,11,425500,4680500
010049,SO240401,1,Kassa Steril 10x10cm,96,40000,3840000
010050,SO240401,1,Kassa Steril 10x10cm,78,40000,3120000
010051,SO240402,1,Pinset Anatomis 14cm,23,59500,1368500
010051,SO240402,2,Infus Set Anak,33,9000,297000
010052,SO240402,1,Pinset Anatomis 14cm,22,59500,1309000
010052,SO240402,2,Infus Set Anak,31,9000,279000
010053,SO240403,1,Urine Stick 10 Parameter,192,297500,57120000
010053,SO240403,2,Rapid Test HbsAg,154,450000,69300000
010054,SO240404,1,Cover Glass 18x18mm,78,81000,6318000
010055,SO240404,1,Cover Glass 18x18mm,90,81000,7290000
010056,SO240405,1,Syringe 1ml,47,63000,2961000
010056,SO240405,2,Strip Gula Darah,45,199500,8977500
010056,SO240405,3,Tabung Vacutainer Plain,20,257500,5150000
010056,SO240405,4,Klem Arteri Bengkok,12,142500,1710000
010056,SO240405,5,IV Catheter 20G,52,231000,12012000
010057,SO240405,1,Syringe 1ml,27,63000,1701000
010057,SO240405,2,Strip Gula Darah,26,199500,5187000
010057,SO240405,3,Tabung Vacutainer Plain,12,257500,3090000
010057,SO240405,4,Klem Arteri Bengkok,8,142500,1140000
010057,SO240405,5,IV Catheter 20G,30,231000,6930000
010058,SO240406,1,Timbangan Bayi Digital,138,500500,69069000
010058,SO240406,2,Pot Sputum 50ml Bertutup,80,103000,8240000
010058,SO240406,3,Tabung Vacutainer Citrate,143,220000,31460000
010058,SO240406,4,Termometer Infrared,88,203500,17908000
010059,SO240407,1,Sarung Tangan Nitril L,82,152500,12505000
010059,SO240407,2,Stethoscope Anak,6,311000,1866000
010059,SO240407,3,Skalpel Handle No.3,100,93500,9350000
010060,SO240407,1,Sarung Tangan Nitril L,72,152500,10980000
010060,SO240407,2,Stethoscope Anak,6,311000,1866000
010060,SO240407,3,Skalpel Handle No.3,87,93500,8134500
010061,SO240408,1,Masker Bedah 3-Ply,67,40500,2713500
010061,SO240408,2,Pulse Oximeter,29,276000,8004000
010061,SO240408,3,Pot Urine 60ml Bertutup,44,103500,4554000
010061,SO240408,4,Baju Pasien Dewasa,100,38500,3850000
010061,SO240408,5,Sarung Bantal Pasien,118,36000,4248000
010062,SO240409,1,Spalk Lengan Anak,64,20000,1280000
010062,SO240409,2,Gunting Bedah Bengkok 14cm,198,131500,26037000
010062,SO240409,3,Termometer Digital Axilla,65,65000,4225000
010063,SO240410,1,Infus Set Dewasa,100,9000,900000
010063,SO240410,2,Plester Luka 5x10cm,11,30500,335500
010063,SO240410,3,Perlak Waterproof 90x180cm,194,229000,44426000
010064,SO240411,1,Kursi Roda Lipat Ringan,43,2487000,106941000
010064,SO240411,2,Syringe 3ml,71,57500,4082500
010064,SO240411,3,Tensimeter Digital Lengan,55,445500,24502500
010065,SO240411,1,Kursi Roda Lipat Ringan,33,2487000,82071000
010065,SO240411,2,Syringe 3ml,55,57500,3162500
010065,SO240411,3,Tensimeter Digital Lengan,43,445500,19156500
010066,SO240412,1,NGT 16Fr,180,22500,4050000
010066,SO240412,2,Syringe 5ml,40,64000,2560000
010066,SO240412,3,Kassa Steril 10x10cm,135,48000,6480000
010066,SO240412,4,Bedpan Plastik Dewasa,136,47500,6460000
010067,SO240413,1,Handscoon Steril 7.5,75,283500,21262500
010067,SO240413,2,Tabung Vacutainer EDTA,100,181000,18100000
010067,SO240413,3,Baju Pasien Dewasa,12,57500,690000
010068,SO240413,1,Handscoon Steril 7.5,72,283500,20412000
010068,SO240413,2,Tabung Vacutainer EDTA,96,181000,17376000
010068,SO240413,3,Baju Pasien Dewasa,12,57500,690000
010069,SO240414,1,IV Catheter 18G,166,203500,33781000
010069,SO240414,2,Kursi Roda Standar,58,2440000,141520000
010069,SO240414,3,Glukometer Set,171,416500,71221500
010069,SO240414,4,Bisturi Elektrik Disposable,48,150000,7200000
010069,SO240414,5,Klem Arteri Lurus,40,137500,5500000
010070,SO240415,1,Infus Set Anak,27,11000,297000
010070,SO240415,2,Objek Glass Frosted,49,96500,4728500
010071,SO240415,1,Infus Set Anak,39,11000,429000
010071,SO240415,2,Objek Glass Frosted,70,96500,6755000
010072,SO240416,1,Skalpel Handle No.3,52,82000,4264000
010072,SO240416,2,Handscoon Steril 7.0,44,309000,13596000
010072,SO240416,3,Rapid Test HbsAg,17,283500,4819500
010072,SO240416,4,IV Catheter 18G,93,252500,23482500
010073,SO240416,1,Skalpel Handle No.3,35,82000,2870000
010073,SO240416,2,Handscoon Steril 7.0,30,309000,9270000
010073,SO240416,3,Rapid Test HbsAg,12,283500,3402000
010073,SO240416,4,IV Catheter 18G,62,252500,15655000
010074,SO240417,1,Termometer Infrared,149,201000,29949000
010075,SO240418,1,Benang Catgut 2-0,98,346000,33908000
010075,SO240418,2,Gunting Bedah Bengkok 14cm,124,95500,11842000
010075,SO240418,3,Pot Urine 60ml Bertutup,121,74500,9014500
010075,SO240418,4,Urine Stick 10 Parameter,133,310000,41230000
010075,SO240418,5,Spalk Lengan Anak,144,28500,4104000
010076,SO240419,1,Syringe 10ml,29,60500,1754500
010076,SO240419,2,Tensimeter Manual Dewasa,122,248500,30317000
010076,SO240419,3,Gunting Bedah Lurus 14cm,140,130500,18270000
010076,SO240419,4,Blade Skalpel No.10,153,141000,21573000
010076,SO240419,5,Syringe 1ml,112,65000,7280000
010077,SO240420,1,Bedpan Plastik Dewasa,76,35000,2660000
010077,SO240420,2,Handscoon Steril 6.5,66,357500,23595000
010077,SO240420,3,Urine Stick 10 Parameter,191,270500,51665500
010077,SO240420,4,Pulse Oximeter,151,211000,31861000
010077,SO240420,5,Perlak Waterproof 90x180cm,53,238500,12640500
010078,SO240421,1,Masker Bedah 3-Ply,146,39000,5694000
010078,SO240421,2,Holder Vacutainer,10,122500,1225000
010079,SO240422,1,Tongkat Ketiak Aluminium,34,217000,7378000
010079,SO240422,2,Objek Glass Frosted,8,100000,800000
010079,SO240422,3,Syringe 20ml,111,88500,9823500
010080,SO240422,1,Tongkat Ketiak Aluminium,28,217000,6076000
010080,SO240422,2,Objek Glass Frosted,8,100000,800000
010080,SO240422,3,Syringe 20ml,90,88500,7965000
010081,SO240424,1,Infus Set Anak,58,8500,493000
010081,SO240424,2,Klem Arteri Lurus,46,129500,5957000
010081,SO240424,3,Sarung Tangan Nitril L,119,136000,16184000
010081,SO240424,4,Syringe 5ml,126,80000,10080000
010081,SO240424,5,Skalpel Handle No.3,175,86500,15137500
010082,SO240425,1,Baju Pasien Dewasa,43,51500,2214500
010083,SO240426,1,Bedpan Plastik Dewasa,191,28000,5348000
010083,SO240426,2,Urine Bag 2000ml,61,13000,793000
010083,SO240426,3,Syringe 1ml,132,70000,9240000
010084,SO240427,1,Kassa Steril 10x10cm,14,48000,672000
010085,SO240427,1,Kassa Steril 10x10cm,18,48000,864000
010086,SO240428,1,IV Catheter 18G,102,191000,19482000
010087,SO240429,1,Sarung Bantal Pasien,50,36500,1825000
010088,SO240429,1,Sarung Bantal Pasien,45,36500,1642500
010089,SO240430,1,Bantal Angin Anti Decubitus,187,288500,53949500
010089,SO240430,2,Urinal Pria Plastik,164,31000,5084000
010089,SO240430,3,IV Catheter 22G,45,212000,9540000
010089,SO240430,4,Tongkat Ketiak Aluminium,108,259500,28026000
010090,SO240432,1,Kasur Angin Anti Decubitus,38,912500,34675000
010090,SO240432,2,Klem Arteri Bengkok,99,167500,16582500
010091,SO240433,1,IV Catheter 22G,16,199000,3184000
010091,SO240433,2,Gunting Bedah Bengkok 14cm,44,83500,3674000
010092,SO240433,1,IV Catheter 22G,20,199000,3980000
010092,SO240433,2,Gunting Bedah Bengkok 14cm,52,83500,4342000
010093,SO240434,1,Sarung Bantal Pasien,175,20500,3587500
010093,SO240434,2,Klem Arteri Bengkok,83,134500,11163500
010093,SO240434,3,Blade Skalpel No.10,49,98000,4802000
